1.851139668337400571e-48,4.051442011134668094e-16,8.963874610670729747e-12,1.130192900946414662e-09,9.999999984634584393e-01,3.973867124741823968e-10
3.681263972775209965e-16,1.229796474831242326e-01,8.770203525168742686e-01,1.686697674611702250e-16,1.811370797738976755e-23,1.417874340787691078e-18
4.951930081784686320e-44,1.329055570742059084e-13,2.477994402089361548e-10,2.342904302933055450e-09,9.999999956146865543e-01,1.794474117883716365e-09
5.499788270064539788e-45,5.112010529975344945e-10,1.033805051901076731e-07,9.826913840517882811e-13,9.999998961070685199e-01,2.420292360838245778e-13
4.295867111434825991e-25,4.750588267445158830e-01,5.249411732554849497e-01,7.150961389519318828e-19,6.474661038901069811e-16,2.162453236601290910e-20
4.675354286519993519e-41,5.740443870353916269e-13,2.365181296169673891e-09,1.546213996520883443e-08,9.999999795407463754e-01,2.631355925125874807e-09
1.014914317029573685e-27,2.972360207894322478e-26,1.648769573536240583e-24,5.511690497549313061e-01,3.681091801455905249e-20,4.488309502450717470e-01
6.738167559715410780e-10,6.172886924909819495e-01,3.827113068351242209e-01,7.285069403929274652e-14,1.434633039104071086e-21,6.394385181422957002e-15
8.320505466703560345e-29,6.100440099346517099e-20,3.829694484940278733e-18,1.662778665567924419e-01,1.026238311046815434e-12,8.337221334421833774e-01
9.999999217618653624e-01,4.875004637225445777e-10,2.324123835546516079e-11,7.662268237645869318e-08,3.011558189633576155e-40,1.104709651374877468e-09
5.043098254461028058e-21,1.176445832615378607e-18,3.329610906820104640e-18,3.699369519990586275e-01,1.134782159499845598e-17,6.300630480009384859e-01
4.435657642525615675e-56,1.003961820940087834e-12,1.664202221462922749e-09,1.970503162211795382e-15,9.999999983347933608e-01,1.801943235832807665e-16
1.025885280178150039e-16,3.673428947071169515e-01,6.326571052908080972e-01,1.843840142962330418e-12,1.187077092641129619e-13,1.126930997877969791e-13
2.395733208742903831e-18,5.021844740051120137e-01,4.978154952451858128e-01,2.922017455273467195e-10,3.039246830545076338e-08,6.503484641531682590e-11
2.650278445036462487e-18,4.427633344366633805e-01,5.572366655599279017e-01,7.232156336581379639e-13,2.621366395182945721e-12,6.191430771672310856e-14
2.476287298219299406e-45,1.386920850448968269e-11,1.083465482066515865e-08,1.057374792156911156e-11,9.999999891384945272e-01,2.406272352865901072e-12
5.073286044745091498e-10,6.715452332241019784e-01,3.284547662646353228e-01,3.484832798406147972e-12,9.478705448886458187e-19,4.461466593854417542e-13
9.999999982307983259e-01,8.600628021902227730e-10,9.089933968662561616e-10,1.482061488299002701e-13,1.270667793987207385e-49,2.470564075571304123e-16
6.103772165229843091e-16,1.455718669673226518e-14,4.259657677799661766e-12,9.784928108971746585e-01,1.000162584505803657e-09,2.150718809838820730e-02
3.315903174369282830e-19,6.960728131926224562e-19,3.621609119053555351e-18,6.352784517804089814e-01,1.496380782732007619e-17,3.647215482195891312e-01
3.799986600468757975e-46,5.295065289435805874e-13,1.001233102622077571e-09,4.559875616688525447e-11,9.999999989389962707e-01,1.364091777114987646e-11
2.729391620389933020e-18,4.234275127415701079e-14,9.021935006522762374e-12,9.227963976370152643e-01,2.904422393748210006e-08,7.720357330969719600e-02
6.991511823801285946e-40,5.968080797951068017e-11,5.594806965697654615e-08,2.356743807672443299e-09,9.999999412053330872e-01,4.301749438976084659e-10
6.762764168922683333e-16,4.480702828621369038e-01,5.519297171378646505e-01,2.237750140589280575e-16,5.819055235658055472e-20,9.912801663839674052e-18
6.098748675666453351e-16,9.392067110166022917e-11,1.259854061031716207e-10,3.426593082806134172e-01,8.976906971454558326e-12,6.573406914905054466e-01
1.557002137520376320e-30,1.655351091110034447e-06,5.483755545493394394e-05,2.185839236833715762e-07,9.999431568661735215e-01,1.316433543487820651e-07
2.945244813242299377e-48,3.679320098333713545e-15,2.133684703918258316e-10,3.874773389922876115e-10,9.999999993844497226e-01,1.470096018033480533e-11
1.649668202690241506e-19,1.908083771132871032e-01,8.084135582767492112e-01,1.106060402327962285e-06,7.767217896904261886e-04,2.367598676886745835e-07
9.999999991744630279e-01,1.880790054246411281e-10,4.314019693563949646e-12,6.199787652058993607e-10,2.818711217311611909e-46,1.316684359476154447e-11
5.200951198786324787e-19,5.370543303051844188e-15,9.303418781778244494e-14,6.149416392789176511e-01,1.273124524377387533e-11,3.850583607082552207e-01
3.330139819014890667e-20,8.385293871454726489e-01,1.614706128545168595e-01,1.311749124506373038e-17,1.124532316752067535e-14,2.529174497215496380e-18
9.999985627764925722e-01,1.296488532487177552e-11,1.204540572360900161e-13,1.415316614713089030e-06,5.461904641962629277e-44,2.189380726014333168e-08
2.720261728685239277e-20,3.688670445173832801e-01,6.311329554826158317e-01,4.585120603075765398e-24,3.844936280007107134e-28,9.072089218366481975e-26
9.999999995142232478e-01,3.266250101993281314e-10,1.561794364060596101e-10,2.967789615094874465e-12,1.641612361362342791e-47,6.922613842054596894e-15
1.790022232221810507e-38,3.409562360830430359e-13,1.080407361760011856e-09,6.811301356151219688e-07,9.999990746357898530e-01,2.431533278563878457e-07
1.909976316150525625e-16,4.211412738556212232e-01,5.788587261443792764e-01,4.900224578571499332e-17,1.186243862983967294e-20,1.846967285726264780e-18
9.671721777592053778e-13,2.718466095361358430e-13,4.574488762062447024e-13,7.723760027242636550e-01,4.215066242490233866e-16,2.276239972740370376e-01
1.382314747422747415e-21,5.819664354152866208e-20,1.006228322944604893e-18,6.084986682690269877e-01,3.646066305232780010e-16,3.915013317309724017e-01
9.999998209009763883e-01,1.365130825477984210e-07,3.811261537880019970e-08,4.425146080955771296e-09,8.060264440528773366e-37,4.817702917436607943e-11
4.674689964068123412e-26,3.390705319636273529e-01,6.609294680363748675e-01,1.242110801006680544e-23,2.867225744820915957e-24,1.307019202257186179e-25
2.014700388397229449e-50,4.021380585962785515e-13,1.813562902422123578e-09,1.206821784335987631e-12,9.999999981847267350e-01,1.040631678322001705e-13
6.812543882805908062e-46,3.094764097838407399e-12,1.768472905649393453e-09,1.418889309111555426e-11,9.999999982058938031e-01,8.351987850392845571e-12
4.078178990946549844e-18,1.173491315208531199e-01,8.826508682163409780e-01,2.198241101707148055e-10,3.730917593540489170e-11,5.669600312772835280e-12
2.097960826100197917e-21,2.201759449617218441e-17,5.818220319241924789e-18,1.155594091645501809e-01,4.398253272491117217e-20,8.844405908354489032e-01
1.552043723059769358e-40,2.812304840589817470e-13,3.990883043790918261e-10,1.695449118205958531e-07,9.999996370164884185e-01,1.930392283231983570e-07
9.999998421315492436e-01,1.219633203363432187e-07,3.278820119273622939e-08,3.082702148777240502e-09,3.375186690043628323e-37,3.422886861060647871e-11
1.713842857544875058e-26,2.335634843648367121e-22,2.352676574233240109e-20,4.766987087392708933e-01,4.108577742969307758e-15,5.233012912607259981e-01
1.219318909019322894e-11,3.591375849307080705e-15,1.313111852359146533e-15,8.082824426135956086e-01,2.722421920014784087e-21,1.917175573742092576e-01
1.271051158267037657e-47,8.634559227612944478e-13,1.297648843555712960e-09,6.097498110850618762e-12,9.999999986937382346e-01,1.653893212429092658e-12
4.429910201381684537e-20,4.343485238720426467e-01,5.656514761279580750e-01,2.897132733285570817e-18,3.193815678295776504e-19,9.544969905175707960e-20
1.045241121041804460e-20,1.921960347611860883e-16,2.344073252069025715e-16,2.060192679037833596e-01,1.447952972834530861e-16,7.939807320962195547e-01
2.021929749243493045e-23,4.834075960688825093e-22,1.652835056848734237e-21,3.948588011968069966e-01,1.286477927987021710e-20,6.051411988031925038e-01
1.840147209895940821e-17,1.525413225954373671e-12,4.346716303790468891e-12,3.877756089270312234e-01,5.081883094059471491e-12,6.122243910620113194e-01
6.144626275948182278e-22,8.364057772823168302e-20,1.275764675143734493e-19,3.019495321186578818e-01,9.305501053161442419e-20,6.980504678813388431e-01
5.108451865215355152e-15,1.304368790197568588e-12,7.416033747837349213e-12,7.152712728752760318e-01,2.129936012353431340e-12,2.847287271138700393e-01
2.195336660170775541e-44,2.463849188172636509e-14,2.606332772053426311e-10,3.361795356181511080e-09,9.999999958438294811e-01,5.337207918104344872e-10
9.822996678029529005e-09,5.162369075703777677e-01,4.837630826066146583e-01,7.401965222905362020e-15,5.098295480244079763e-25,4.082700553855936976e-16
5.592218781934975372e-30,6.104397613797012401e-01,3.895602386202972056e-01,2.958369108019587061e-21,2.438688788634896333e-15,7.223436413190530034e-23
1.400330347596248876e-19,4.257359508498029179e-14,3.627081444959760184e-13,4.205621300743741520e-01,2.336962892024170879e-11,5.794378699018497558e-01
2.483758252754166219e-13,3.927370789729998589e-09,9.937603297215597880e-09,6.189659913455660689e-01,1.208348302851671759e-10,3.810339946683752865e-01
6.860975267504859124e-23,4.582793293757687184e-22,1.552106876927328540e-21,4.484861868505227167e-01,8.909839710923200490e-21,5.515138131494783380e-01
9.999999966109456295e-01,2.591207371702881425e-09,1.606519106676682792e-10,6.253965482605041755e-10,1.737650275003984154e-42,1.180195170582201177e-11
2.410055319887735579e-40,2.379523135738067386e-11,3.926012620256839517e-08,2.983661406230697892e-09,9.999999573453317581e-01,3.870839220887498606e-10
2.440052083101266838e-34,7.495766349332319550e-08,5.533631610529753662e-05,6.895731244727714427e-08,9.999445168593629196e-01,2.909558856988018999e-09
3.811097717490743872e-57,7.801891466179760401e-15,6.857527143870756909e-11,2.083970832034368291e-14,9.999999999313970989e-01,2.536540061897143014e-15
3.472958006719545648e-14,3.047093911804927004e-17,1.595834048864376980e-17,7.622614056342947864e-01,1.380316543502555320e-21,2.377385943656724343e-01
2.704652185042370831e-21,9.125020442537075116e-01,8.749795553732245268e-02,9.144754856431050932e-16,2.089679346234443342e-10,5.014393746005386197e-16
2.182905356638384704e-12,1.916772581981602928e-14,2.305038825735547215e-15,5.790939782934911850e-01,6.537026290728558800e-22,4.209060217043071872e-01
3.004028490137081839e-15,1.947527346914157733e-14,6.343073143809161777e-15,3.989172258707132657e-01,1.330903385713894038e-18,6.010827741292582571e-01
6.332546595098593864e-18,7.041039449624059143e-01,2.958960550375958620e-01,3.342281546446187505e-16,6.121147715798825300e-16,4.096355833681417397e-17
2.298020788660953381e-08,2.807363444977478306e-12,3.371831579170877982e-13,7.971860246953261786e-01,3.563528987267682422e-22,2.028139523213204065e-01
1.748825662787221245e-49,9.756388925119954091e-13,1.805679529676136961e-09,9.513414786743426491e-13,9.999999981922300663e-01,1.602424352458056541e-13
5.520416296029256970e-18,3.621946552825460186e-01,6.378053447174550916e-01,1.006964686599709180e-15,1.227239478579280572e-17,3.543031094983466887e-17
1.602886311592413370e-17,3.358074943643703530e-13,7.837082074976678344e-13,3.793454713495073571e-01,5.079368151774212079e-13,6.206545286488673874e-01
2.578455925592514937e-12,1.463159445948493414e-15,2.467937332819566775e-16,7.121831774957868566e-01,1.145622261519072178e-22,2.878168225016352055e-01
4.689071303595729157e-13,5.354625586880303878e-01,4.645374413113996792e-01,9.173533218841690608e-14,2.371222186413467360e-18,6.950504076604759714e-15
1.020186813223152045e-15,5.677605660364433149e-01,4.322394339635584615e-01,1.977560939477749586e-20,5.638562600509483601e-25,1.049154374024898248e-21
3.903698469352563253e-12,2.517848735078401643e-15,3.172340354507483596e-16,6.840354739677203533e-01,5.017158382106009774e-23,3.159645260283762691e-01
5.122971763186748972e-21,9.359242315132035971e-17,1.785082346924664345e-16,2.354827815238552946e-01,4.129991510052745516e-16,7.645172184761415135e-01
9.998307904991818873e-01,8.059516975680862296e-05,8.861431814513494049e-05,1.279338250036567319e-11,1.704526120958376312e-37,1.235569640737439260e-13
3.312926592915568875e-18,6.787125179710704614e-01,3.212874820289218225e-01,1.139226507124622720e-15,4.230703700831570645e-15,1.379496452152046254e-16
1.018868631967648193e-24,6.389223508252099837e-01,3.610776491747069716e-01,3.170083147210519901e-18,8.294062017646025797e-14,1.985658276894269128e-19
6.549460554252479803e-21,2.870286174982043296e-22,5.142071611878531322e-21,8.016501003841343120e-01,7.852421940576042425e-19,1.983498996158627736e-01
3.315939860066160365e-46,3.136232359484101109e-12,2.513464011489502475e-09,1.001995881101908798e-11,9.999999974696365257e-01,3.739995872215104879e-12
5.902393891325502212e-16,6.822611761847735545e-01,3.177388238141038435e-01,7.008438448429281040e-13,2.879279185426245745e-13,1.335139350756647443e-13
9.117617503438586302e-17,4.291152388801822922e-17,1.090140533180745138e-19,1.397660600771976624e-01,8.825929858355602166e-31,8.602339399228058348e-01
2.600924603922326653e-46,1.991302832899519165e-16,1.620018826432537886e-11,1.246629032140545281e-08,9.999999864018036533e-01,1.115708591912091050e-09
9.243162772509139156e-25,1.037946687641785799e-17,1.989466723786005101e-16,2.373340011204630173e-01,1.146521038441245142e-12,7.626659988783907052e-01
3.856358955881689443e-09,3.030876457392834289e-01,6.969121757634403336e-01,1.667129346473531000e-07,1.274294658712937061e-14,7.927968635957784255e-09
2.605088032205951664e-43,1.987493358705350057e-10,2.365817969968559381e-08,9.524692810493086045e-12,9.999999761258709929e-01,7.672619294142468395e-12
1.972889511415105809e-21,3.255696338278771622e-13,4.650732371824603952e-12,3.228346441075856665e-01,5.244638083204651470e-09,6.771653506427979252e-01
1.494766066803222537e-48,1.865831193336667425e-14,8.156479692582099918e-11,4.605293680483946625e-11,9.999999998532302925e-01,1.913227984073559860e-11
9.999999999051567556e-01,2.256889625733014213e-11,1.178633897397128565e-11,6.043465277180902796e-11,1.529588574611315372e-46,5.694113014884142361e-14
